vessel_id,registry_count,reg_mmsi,reg_flag,reg_name,reg_imo,reg_geartype,reg_owner,ais_mmsi,ais_flag,ais_name,ais_match_fields,ais_msg_count,no_registry,flag_mismatch,name_mismatch,no_match,no_shipname,mmsi_history_count,mmsi_history,parse_error
2e2c2570e-e426-4586-ff1e-dffb6fc5e120,0.0,,,,,[],,806165509,,61655-9-70%,NO_MATCH,62.0,True,False,False,True,False,1.0,['806165509'],
85b9759b5-577d-5dfa-74e9-35f2b46b5c91,0.0,,,,,[],,233501403,GBR,MINPUYU55566-31-98%,NO_MATCH,377.0,True,False,False,True,False,1.0,['233501403'],
06b489891-18e9-3018-060e-c0743ed1068b,1.0,477861200,HKG,JOYFULFORTUNE,9598775,['CARGO'],JOYFUL FORTUNE SHIPPING,477861200,HKG,JOYFUL FORTUNE,SEVERAL_FIELDS,2940817.0,False,False,True,False,False,1.0,['477861200'],
0d6cd7e21-1d4e-bd18-8ea1-4c404c0592ef,0.0,,,,,[],,416001597,TWN,MAAN JYI YIH,NO_MATCH,316191.0,True,False,False,True,False,1.0,['416001597'],
320e5be8b-bad0-6543-d573-4b1b5cd9f3b8,1.0,477266100,HKG,STOLTDISTRIBUTOR,9276145,['TANKER'],STOLT DISTRIBUTOR,477266100,HKG,STOLT DISTRIBUTOR,SEVERAL_FIELDS,3054134.0,False,False,True,False,False,1.0,['477266100'],
2b9764329-94a7-2f75-b035-51dd97a431e9,3.0,353953000,PAN,CARIBBEAN 1,9416094,['BUNKER_OR_TANKER'],OCEAN TRINITY SH NO 2,353953000,PAN,CARIBBEAN 1,SEVERAL_FIELDS,3532466.0,False,False,False,False,False,3.0,"['353953000', '440558000', '563370000']",
e8c54118f-f78d-d6b6-5667-150a2c7015cd,0.0,,,,,[],,477949500,HKG,MILD JASMINE,NO_MATCH,2951298.0,True,False,False,True,False,1.0,['477949500'],
d635e4a26-6d86-b3db-ee0f-6b1f035b8bc7,0.0,,,,,[],,910451711,,04517-11-45%,NO_MATCH,93.0,True,False,False,True,False,1.0,['910451711'],
45a9bd633-3e08-87b0-35ce-80cd7dfe880f,0.0,,,,,[],,586086644,,60866--44-89%,NO_MATCH,74.0,True,False,False,True,False,1.0,['586086644'],
fedef8b80-06c8-83c1-0523-7a33c9dbc924,0.0,,,,,[],,286085308,,60853--8-99%,NO_MATCH,1797.0,True,False,False,True,False,1.0,['286085308'],
db127db20-0e64-251f-2083-c3335578384e,0.0,,,,,[],,352005901,PAN,MAERSK NOTODDEN,NO_MATCH,799906.0,True,False,False,True,False,1.0,['352005901'],
4c9cf5a1b-b7e6-5c66-be36-9472175c9b52,1.0,351849000,PAN,PACIFICHOPE,9605047,['CARGO'],LIBERO PANAMA,351849000,PAN,PACIFIC HOPE,SEVERAL_FIELDS,4687394.0,False,False,True,False,False,1.0,['351849000'],
6fd8a56b9-9de0-96a7-9829-d95c0b168880,0.0,,,,,[],,18555037,,MINPUYU55550-37-51%,NO_MATCH,130.0,True,False,False,True,False,1.0,['18555037'],
f2fbc10ea-ae39-5d1b-6b9a-72302c893b86,0.0,,,,,[],,60150809,ZAF,1508-9           85%,NO_MATCH,470.0,True,False,False,True,False,1.0,['60150809'],
f2f867d64-4f20-b7b2-d024-84de0455316e,5.0,445206000,PRK,POCHON,8848276,['TANKER'],POCHON SHIPPING MANAGEMENT,445206000,PRK,TONG BAEK,SEVERAL_FIELDS,17679.0,False,False,True,False,False,5.0,"['440509000', '445206000', '514339000', '667001504', '677090600']",
95d9ec967-78a7-bd79-3669-719e932ab253,0.0,,,,,[],,806165171,,TIELONG61651-71-99%,NO_MATCH,14668.0,True,False,False,True,False,1.0,['806165171'],
ecb09108b-bb33-5f72-240d-3f8a5573aa6d,0.0,,,,,[],,636021038,LBR,SUBARNAREKHA,NO_MATCH,2489152.0,True,False,False,True,False,1.0,['636021038'],
901abac7b-b99c-3ca7-cabd-e912ce990a6a,2.0,636011186,LBR,ZHENHUA34,9200952,['NON_FISHING'],SHANGHAI ZHENHUA PORT HK,636011186,LBR,ZHEN HUA 34,SEVERAL_FIELDS,5831815.0,False,False,True,False,False,1.0,['636011186'],
87def1b93-3e9e-4282-b46d-7bedfe8056bd,0.0,,,,,[],,302191516,,LIN21915--16-99%,NO_MATCH,5483.0,True,False,False,True,False,1.0,['302191516'],
9f309aefb-bb3b-fde3-8efd-2e4ae7d0e9a6,0.0,,,,,[],,100118604,,01186-04--99%,NO_MATCH,13413.0,True,False,False,True,False,1.0,['100118604'],
8c34a78e1-170b-85d2-6be5-ebc88b74cfbf,0.0,,,,,[],,94708189,,LG 08189-9_8.2V,NO_MATCH,256.0,True,False,False,True,False,1.0,['94708189'],
ad8e536c0-0a1a-1565-d533-831f81284b98,0.0,,,,,[],,507219085,,LIN21908--5-99%,NO_MATCH,1571.0,True,False,False,True,False,1.0,['507219085'],
710c6978b-bab8-b8d8-46b4-49072dad1267,0.0,,,,,[],,123038737,,XINFANG688-3-99%,NO_MATCH,78813.0,True,False,False,True,False,1.0,['123038737'],
6c088c572-2d9b-34a3-02ee-d05227514432,0.0,,,,,[],,806198641,,TIELONG61986-41-99%,NO_MATCH,11873.0,True,False,False,True,False,1.0,['806198641'],
98a4dfcdd-df4c-ec85-e0d8-2f2acc1a1ac6,0.0,,,,,[],,636022785,LBR,DA TONG YUN,NO_MATCH,4062316.0,True,False,False,True,False,1.0,['636022785'],
4bfa8de26-6db6-0340-aeca-7a67f400741e,0.0,,,,,[],,210236943,CYP,FUDINGYU02369-43-,NO_MATCH,4215.0,True,False,False,True,False,1.0,['210236943'],
1d1357dcc-cd11-724b-d38f-89e77043d964,0.0,,,,,[],,456897513,,MINLIANYU68975-1399%,NO_MATCH,7971.0,True,False,False,True,False,1.0,['456897513'],
537bb6837-7bf4-5c8d-ef28-85ca46e406d5,0.0,,,,,[],,123049908,,MINLIANYU67699-1383%,NO_MATCH,652.0,True,False,False,True,False,1.0,['123049908'],
c119cd894-487b-a18a-2043-1371fdb9ebec,0.0,,,,,[],,525801045,IDN,SMS 160 11,NO_MATCH,145398.0,True,False,False,True,False,1.0,['525801045'],
ee65b0072-2952-b543-2592-a563940000f1,1.0,477701000,HKG,ROSCOSANDALWOOD,9288514,['CARGO'],SANDALWOOD SHIPPING,477701000,HKG,ROSCO SANDALWOOD,SEVERAL_FIELDS,4907667.0,False,False,True,False,False,1.0,['477701000'],
f4ffb4ce2-22c3-759b-3461-b510a8b14fb8,1.0,636014720,LBR,PROTEAS,9453509,['CARGO'],XEBEC,636014720,LBR,PROTEAS,SEVERAL_FIELDS,4177942.0,False,False,False,False,False,1.0,['636014720'],
ead2164c5-5c6b-1bb7-ae4b-1c813d2f55c8,0.0,,,,,[],,904267007,,04267-7-80%,NO_MATCH,166.0,True,False,False,True,False,1.0,['904267007'],
5c0e09bcf-f397-76a7-e5e8-8d67469bf3b6,0.0,,,,,[],,202072003,AND,61812-24-87%,NO_MATCH,30.0,True,False,False,True,False,1.0,['202072003'],
0469452a5-54d0-bdc8-426a-b881d5ac38c5,0.0,,,,,[],,123046172,,MINLIANYU61598-1299%,NO_MATCH,3643.0,True,False,False,True,False,1.0,['123046172'],
4309c41bb-b922-9ccd-5023-972e4f29eca4,0.0,,,,,[],,209423000,CYP,MSC DARDANELLES,NO_MATCH,8395143.0,True,False,False,True,False,1.0,['209423000'],
f3c278b20-0252-34e4-596d-2807392ee913,0.0,,,,,[],,43620023,KAZ,04362-23-99%,NO_MATCH,10636.0,True,False,False,True,False,1.0,['43620023'],
c401c433a-a3ef-6a3d-dc51-30fe8f76bf04,0.0,,,,,[],,50730032,,MIN LIAN YU 60762-2,NO_MATCH,739.0,True,False,False,True,False,1.0,['50730032'],
6ecdb9df2-2023-932c-aea3-bbec16ae2d72,0.0,,,,,[],,100439222,,MIN 04392-22--82%,NO_MATCH,354.0,True,False,False,True,False,1.0,['100439222'],
a3cc9a4e5-5c5c-2d3f-0905-86b46914d30f,0.0,,,,,[],,563246800,SGP,EVER VERT,NO_MATCH,2864483.0,True,False,False,True,False,1.0,['563246800'],
b80f00647-7e32-4d71-e0f4-49547d055f9a,0.0,,,,,[],,286083316,,60833--16-99%,NO_MATCH,1854.0,True,False,False,True,False,1.0,['286083316'],
63741a878-878b-0ad9-fba4-1f4fe772e2cd,0.0,,,,,[],,100437510,,NET04375--10--99%,NO_MATCH,13433.0,True,False,False,True,False,1.0,['100437510'],
bb5e6019c-c62a-6693-2b82-1e9bea71faab,0.0,,,,,[],,286081505,,60815--5-99%,NO_MATCH,7267.0,True,False,False,True,False,1.0,['286081505'],
ad0bc69ea-a192-472c-f763-a9bf6537f91e,0.0,,,,,[],,106086664,,60866-64-97%,NO_MATCH,301.0,True,False,False,True,False,1.0,['106086664'],
9873358cc-c90b-9d12-962d-b887042b130b,0.0,,,,,[],,100118621,,01186-21--99%,NO_MATCH,1390.0,True,False,False,True,False,1.0,['100118621'],
332c220d0-0783-e743-57e7-14db467243a5,0.0,,,,,[],,226411064,FRA,64110-64-50%,NO_MATCH,223.0,True,False,False,True,False,1.0,['226411064'],
189c9f01e-e28d-bdc4-d57b-3b742db92342,0.0,,,,,[],,906091509,,60915-9-20%,NO_MATCH,60.0,True,False,False,True,False,1.0,['906091509'],
e450a633f-f1d1-2722-758c-0c3cb663442f,0.0,,,,,[],,416037000,TWN,EVER BEING,NO_MATCH,5304078.0,True,False,False,True,False,1.0,['416037000'],
d8e4dd321-1729-b4ba-19e2-6f08ef724376,2.0,441548000,KOR,ANTWERP BRIDGE,9297527,['CARGO'],SINOKOR MERCHANT MARINE,441548000,KOR,ANTWERP BRIDGE,SEVERAL_FIELDS,12972087.0,False,False,False,False,False,2.0,"['370312000', '441548000']",
2da88df6e-efda-ca59-ae47-fbcd2e0afdb6,0.0,,,,,[],,123027777,,MINLIANYU1598-1-99%,NO_MATCH,13402.0,True,False,False,True,False,1.0,['123027777'],
b64df2eac-c111-f827-c3d3-2201f203b694,0.0,,,,,[],,40231214,,02312-14-99%,NO_MATCH,8338.0,True,False,False,True,False,1.0,['40231214'],
ab35a4f4e-e4cb-106f-bde9-9cb3e839566a,0.0,,,,,[],,903865017,,JINTANGYU03865-1767%,NO_MATCH,526.0,True,False,False,True,False,1.0,['903865017'],
62d30f316-6933-4896-b411-5cac4381db41,0.0,,,,,[],,436200010,KAZ,4362-10-99%,NO_MATCH,31057.0,True,False,False,True,False,1.0,['436200010'],
993f77cac-c0c0-14cd-516d-a5c62ee07ab1,2.0,477047100,HKG,GLORYOCEAN,9338280,['CARGO'],HAI HUA SHIPPING,477047100,HKG,GLORY OCEAN,SEVERAL_FIELDS,6745691.0,False,False,True,False,False,2.0,"['477047100', '477047110']",
414ab2a3e-e834-ae1e-05bf-0b41d98b6234,1.0,636017433,LBR,MSCDIANA,9755933,['CARGO'],TINY BOX SHIPPING,636017433,LBR,MSC DIANA,SEVERAL_FIELDS,8766193.0,False,False,True,False,False,1.0,['636017433'],
e81999ce0-0f51-d3a8-264a-46367e5d8c94,0.0,,,,,[],,340123030,,MINLIANYU60199-30,NO_MATCH,1828.0,True,False,False,True,False,1.0,['340123030'],
0ff13f810-009b-e09d-6bb9-c1430044950f,3.0,309972000,BHS,HARRIER,9460057,['CARGO'],LEGENDA MARITIME,309972000,BHS,HARRIER,SEVERAL_FIELDS,7639750.0,False,False,False,False,False,3.0,"['309919764', '309919901', '309972000']",
c541ff2d9-95c1-e3e1-9f46-c099bc4f2e2f,0.0,,,,,[],,101118806,,11188-6-42%,NO_MATCH,24.0,True,False,False,True,False,1.0,['101118806'],
00cd40d82-2a06-cbd9-9193-4b87bb97299e,0.0,,,,,[],,620999792,COM,RICH SUN,NO_MATCH,504897.0,True,False,False,True,False,1.0,['620999792'],
e1dbe6404-4e8e-9126-a92e-100a19f49486,0.0,,,,,[],,14270040,,NET40-ZSY01427-68%,NO_MATCH,8206.0,True,False,False,True,False,1.0,['14270040'],
c1b4ab5fc-c519-d7f2-cbe3-01486cf768c9,0.0,,,,,[],,613181022,CMR,61318--22-93%,NO_MATCH,40.0,True,False,False,True,False,1.0,['613181022'],
e247e3e87-7ed5-8573-8978-2339df8dcc4d,0.0,,,,,[],,296108821,,MINLIANYU61088-21,NO_MATCH,27894.0,True,False,False,True,False,1.0,['296108821'],
0c8f0e38a-a8cf-c56c-6228-a48ec212f761,1.0,356948000,PAN,TRANSFUTURE3,9227613,['CARGO'],FENG LI MARITIME,356948000,PAN,TRANS FUTURE 3,SEVERAL_FIELDS,7631282.0,False,False,True,False,False,1.0,['356948000'],
7e7c8b96c-cf8d-baf9-84d1-ef73d4f2cd88,0.0,,,,,[],,123000001,,1230-01-99%,NO_MATCH,124172.0,True,False,False,True,False,1.0,['123000001'],
af2a942e4-40df-a753-c1ca-bda0ecfded02,0.0,,,,,[],,108029674,,YU 02988-1C-76%,NO_MATCH,515.0,True,False,False,True,False,1.0,['108029674'],
2d9564776-6e34-89a0-9247-7d953b82b3e4,0.0,,,,,[],,352006232,PAN,GOLD HARMONY,NO_MATCH,405414.0,True,False,False,True,False,1.0,['352006232'],
3b0ead94a-abf4-7d8b-2b93-3b48f11f0828,0.0,,,,,[],,252200217,LIE,TIELONG1195909-99%,NO_MATCH,18198.0,True,False,False,True,False,1.0,['252200217'],
dcd0d6985-5549-f0e1-c4e6-23efb0cc68a1,0.0,,,,,[],,231161009,FRO,23116---9        83%,NO_MATCH,60.0,True,False,False,True,False,1.0,['231161009'],
cd5a14d79-9b99-dd55-9cff-701ea2f3112d,0.0,,,,,[],,636023027,LBR,MUMBAI BRIDGE,NO_MATCH,4230395.0,True,False,False,True,False,1.0,['636023027'],
0bf62c1ce-e9e4-68c2-63a0-7a9fbe0cdb07,1.0,477975000,HKG,KANGCHENG,9285017,['CARGO'],OCEANPLAN SHIPPING,477975000,HKG,KANG CHENG,SEVERAL_FIELDS,5639408.0,False,False,True,False,False,1.0,['477975000'],
31903a252-24e8-f9a5-2b03-743f6b214f6f,0.0,,,,,[],,61868004,ATF,61868-4-99%,NO_MATCH,4711.0,True,False,False,True,False,1.0,['61868004'],
afeef711f-f2e4-4f58-deb4-284f036a7809,0.0,,,,,[],,256104000,MLT,CMA CGM GANGES,NO_MATCH,5667545.0,True,False,False,True,False,1.0,['256104000'],
e5043c355-503b-d12e-b6a3-985833ad5502,0.0,,,,,[],,252200253,LIE,TIELONG1195920-99%,NO_MATCH,1019.0,True,False,False,True,False,1.0,['252200253'],
52cd8c9b1-10ab-7889-c593-653703db265a,0.0,,,,,[],,123030053,,64187-53--37%,NO_MATCH,10.0,True,False,False,True,False,1.0,['123030053'],
0ebdf6e75-5aee-068d-7dec-b1e0af6be898,0.0,,,,,[],,252200201,LIE,TIELONG1195945-99%,NO_MATCH,722.0,True,False,False,True,False,1.0,['252200201'],
aff6ac3da-a04d-899f-c326-650566483dd8,0.0,,,,,[],,615760029,COG,61576-29         7V6,NO_MATCH,1650.0,True,False,False,True,False,1.0,['615760029'],
6e9a3af6f-f425-7e92-053f-7cf565a13f01,0.0,,,,,[],,618650066,ATF,61865---66-95%,NO_MATCH,2629.0,True,False,False,True,False,1.0,['618650066'],
b792b1a54-41f8-fa17-e21b-0ca8c1a7b754,0.0,,,,,[],,286081558,,60815--58-99%,NO_MATCH,1032.0,True,False,False,True,False,1.0,['286081558'],
7c580deff-f070-c384-dcd3-c4dae3aca898,0.0,,,,,[],,563243200,SGP,EVER WIZ,NO_MATCH,1676372.0,True,False,False,True,False,1.0,['563243200'],
8436bbbe1-15b8-7ec4-d891-a3da250a4c6f,0.0,,,,,[],,18236916,,FUDINGYU02369-16-89%,NO_MATCH,2381.0,True,False,False,True,False,1.0,['18236916'],
93e4ea5c8-87fe-e3cf-b890-4321efe7a599,0.0,,,,,[],,110236908,,FUDINGYU0369-08--99%,NO_MATCH,6221.0,True,False,False,True,False,1.0,['110236908'],
a0b433151-1fde-aea5-c9e9-12beee45e5ac,0.0,,,,,[],,601620005,ZAF,MINLIANYU60162-5-67%,NO_MATCH,780.0,True,False,False,True,False,1.0,['601620005'],
ce116521c-cf10-54bb-fb9e-d944e6fb4ced,2.0,567274000,THA,WARIYANAREE,9353668,['CARGO'],PRECIOUS COMETS,567274000,THA,WARIYA NAREE,SEVERAL_FIELDS,4044840.0,False,False,True,False,False,2.0,"['419750000', '567274000']",
96e1f2566-627f-f53c-fad7-5de2ee0e9ef8,0.0,,,,,[],,641870014,,64187--14-99%,NO_MATCH,1008.0,True,False,False,True,False,1.0,['641870014'],
82a6a734c-c618-6e1c-2fea-6406af77d481,0.0,,,,,[],,538009206,MHL,PACIFIC CORAL,NO_MATCH,4568641.0,True,False,False,True,False,1.0,['538009206'],
f189de9ae-e2b8-42b5-6d19-5c889668d453,0.0,,,,,[],,100236125,,02361-25-87%,NO_MATCH,620.0,True,False,False,True,False,1.0,['100236125'],
e2be33613-3058-9d1c-2685-64e59d463103,0.0,,,,,[],,350591185,NIC,SAN59188--5--02%,NO_MATCH,60.0,True,False,False,True,False,1.0,['350591185'],
d97352ba2-2814-2cf3-6646-2db1a5ad79dd,0.0,,,,,[],,240800389,GRC,60866--89-98%,NO_MATCH,60.0,True,False,False,True,False,1.0,['240800389'],
be625be97-77cb-70df-bc19-85f52135ddb4,0.0,,,,,[],,276012920,EST,YU60129--20-75%,NO_MATCH,225.0,True,False,False,True,False,1.0,['276012920'],
86dc8d7f7-7e15-418d-da96-869417f6a084,0.0,,,,,[],,563174100,SGP,WAN HAI 357,NO_MATCH,5249686.0,True,False,False,True,False,1.0,['563174100'],
f5204fc70-0749-65f8-832e-4d33a084edc9,0.0,,,,,[],,225180353,ESP,YU60115-91%,NO_MATCH,381.0,True,False,False,True,False,1.0,['225180353'],
0762b0b1c-cc0d-5afa-6708-becb9cd0f02b,0.0,,,,,[],,286081524,,60815--24-99%,NO_MATCH,8612.0,True,False,False,True,False,1.0,['286081524'],
3802adda2-2303-a6ce-22e9-6a6f5ff90f78,0.0,,,,,[],,477392400,HKG,BBG QINZHOU,NO_MATCH,6155023.0,True,False,False,True,False,1.0,['477392400'],
f60dc2f4c-ce07-19e1-0983-a0d4a9547d37,0.0,,,,,[],,223501338,,60833--12-99%,NO_MATCH,2963.0,True,False,False,True,False,1.0,['223501338'],
ff5bfaf0a-adb5-eaf5-ae14-cc7b025348c0,0.0,,,,,[],,416000719,TWN,SHENG FENG NO888,NO_MATCH,552533.0,True,False,False,True,False,1.0,['416000719'],
3ae88a4ba-a394-9aaf-1cd0-4eae4736038f,0.0,,,,,[],,103968815,,39688+15-87%,NO_MATCH,655.0,True,False,False,True,False,1.0,['103968815'],
62131f1ae-ee17-0cc5-5dfb-78eb0041f8a1,0.0,,,,,[],,993401640,,JIAXIANG66-99%,NO_MATCH,3062.0,True,False,False,True,False,1.0,['993401640'],
f60f3ccd3-36de-f12a-be2a-8e143d8ad704,0.0,,,,,[],,96131803,,61318--371%,NO_MATCH,130.0,True,False,False,True,False,1.0,['96131803'],
669239322-2bb6-02f1-64ee-b072945b93b7,0.0,,,,,[],,999086533,,0865-33-12%,NO_MATCH,10.0,True,False,False,True,False,1.0,['999086533'],
24e237469-9fa8-26b0-9380-84cd38ff8203,0.0,,,,,[],,563159700,SGP,WAN HAI 295,NO_MATCH,5678594.0,True,False,False,True,False,1.0,['563159700'],
95537b5a3-334b-b7bd-2850-36c21e787e87,0.0,,,,,[],,123017649,,MINLIANYU67699-2350%,NO_MATCH,425.0,True,False,False,True,False,1.0,['123017649'],
c5576085a-a576-0fa6-67a4-d0ecfefcad53,0.0,,,,,[],,123024502,,MINLIANYU61598-2-99%,NO_MATCH,17696.0,True,False,False,True,False,1.0,['123024502'],
85241063d-db30-7525-eb1e-7fd597f228f4,0.0,,,,,[],,100437516,,NET04375--16--93%,NO_MATCH,256.0,True,False,False,True,False,1.0,['100437516'],
0721f140b-ba0b-fffc-e438-cc5492a77946,0.0,,,,,[],,636023062,LBR,KOSTAS K,NO_MATCH,4161723.0,True,False,False,True,False,1.0,['636023062'],
49b33ebad-d9bb-716f-782a-89361825401c,0.0,,,,,[],,100192895,,01928-5-99%,NO_MATCH,3199.0,True,False,False,True,False,1.0,['100192895'],
5006bdb0f-faaf-c1a3-3dc9-2024e5a6af6e,1.0,354817000,PAN,SUNMERMAID,9566239,['CARGO'],MACKEREL MARINE,354817000,PAN,DS PROSPERITY 7,SEVERAL_FIELDS,4178424.0,False,False,True,False,False,1.0,['354817000'],
b806bdbbd-d30b-1f76-a70f-e7123b794805,0.0,,,,,[],,10688412,,20231228-23 40%,NO_MATCH,1741.0,True,False,False,True,False,1.0,['10688412'],
ed67d94c3-3c16-ca9f-424c-97ba5eb40e39,0.0,,,,,[],,286026508,,YU60265--8-96%,NO_MATCH,34.0,True,False,False,True,False,1.0,['286026508'],
34d338a3b-b126-7348-2edb-a1613c0cbb5c,1.0,219039000,DNK,MUMBAIMAERSK,9780471,['CARGO'],MAERSK LINE,219039000,DNK,MUMBAI MAERSK,SEVERAL_FIELDS,10397365.0,False,False,True,False,False,1.0,['219039000'],
4c12d68b0-063a-804e-4bbd-9f55123bd69c,1.0,477657100,HKG,GODSPEED,9426738,['CARGO'],CREATIVITY DRAGON HOLDINGS,477657100,HKG,GODSPEED,SEVERAL_FIELDS,5406246.0,False,False,False,False,False,1.0,['477657100'],
2313b88db-bdde-55b8-476b-3c15a6e9aa05,0.0,,,,,[],,626589000,GAB,RUN TAI ZHI HANG,NO_MATCH,120855.0,True,False,False,True,False,1.0,['626589000'],
3aea7672d-d11a-3c4b-eeba-0967ab8e4ef0,1.0,305719000,ATG,BBCAQUAMARINE,9504736,['CARGO'],HYDRA BRIESE SCHIFFAHRTS,305719000,ATG,BBC AQUAMARINE,SEVERAL_FIELDS,6390127.0,False,False,True,False,False,1.0,['305719000'],
3aa31652e-e3e4-bf68-b58b-e9d580b028b6,1.0,477035800,HKG,OOCLGERMANY,9776183,['CARGO'],FPG SHIPHOLDING PANAMA 38,477035800,HKG,OOCL GERMANY,SEVERAL_FIELDS,8755394.0,False,False,True,False,False,1.0,['477035800'],
3518f559c-cab3-fe2b-f762-235dc725a7cd,0.0,,,,,[],,100439223,,MIN 04392-23--95%,NO_MATCH,470.0,True,False,False,True,False,1.0,['100439223'],
8411afbbf-fdfe-cfda-8984-97339ff20fe0,0.0,,,,,[],,210610925,CYP,61092-5-91%,NO_MATCH,1079.0,True,False,False,True,False,1.0,['210610925'],
796fe1289-91b3-5a34-d53a-a97cd1ae67d9,0.0,,,,,[],,352003157,PAN,DONG HE NO.2,NO_MATCH,1475650.0,True,False,False,True,False,1.0,['352003157'],
80540cbb3-3ec7-15fe-9861-b9190426769e,0.0,,,,,[],,210103723,CYP,1037-23-59%,NO_MATCH,666.0,True,False,False,True,False,1.0,['210103723'],
e270bcd01-17c3-e2bd-cf03-7652690fd2cd,0.0,,,,,[],,286058111,,60581--11 60%,NO_MATCH,7802.0,True,False,False,True,False,1.0,['286058111'],
2db6c9498-88c1-bf56-c5b3-271bcca2fd4d,0.0,,,,,[],,151238121,,15123388-99%,NO_MATCH,17778.0,True,False,False,True,False,1.0,['151238121'],
bbdf96d40-0421-3ec5-fd3d-7ddd30d8af9c,2.0,441754000,KOR,HMM VICTORY,9637258,['CARGO'],HMM,441754000,KOR,HYUNDAI VICTORY,SEVERAL_FIELDS,8173846.0,False,False,True,False,False,2.0,"['441754000', '538005628']",
2d7c5c1ac-c872-8f42-3294-0f25073d8d35,1.0,566959000,SGP,APLSANTIAGO,9597563,['CARGO'],UNITED TRADER INTL HLDG,566959000,SGP,APL SANTIAGO,SEVERAL_FIELDS,8926337.0,False,False,True,False,False,1.0,['566959000'],
96bb997d5-506f-964e-11b2-9d4cfb515549,0.0,,,,,[],,223501302,,60815--74-99%,NO_MATCH,9783.0,True,False,False,True,False,1.0,['223501302'],
590a1c992-2d9d-b80c-30c8-781ed94ccb58,0.0,,,,,[],,240235802,GRC,02358-02-99%,NO_MATCH,6137.0,True,False,False,True,False,1.0,['240235802'],
f005c3fb9-9834-05ff-a849-8e4859aa9cc0,0.0,,,,,[],,123047723,,TIELONG61495-4-94%,NO_MATCH,23482.0,True,False,False,True,False,1.0,['123047723'],
31a765809-933c-ed49-acfb-d875f5de2e6e,1.0,477218900,HKG,SITCNINGBO,9293569,['CARGO'],SITC NINGBO SHIPPING,477218900,HKG,SITC NINGBO,SEVERAL_FIELDS,5815254.0,False,False,True,False,False,1.0,['477218900'],
85dedb3bc-c956-a77b-9470-99ee909fab2f,0.0,,,,,[],,160700021,,02-1,NO_MATCH,430420.0,True,False,False,True,False,1.0,['160700021'],
9fbfc867e-e837-3837-15d9-ff0ef3443597,0.0,,,,,[],,306198106,BES,61981-6-88%,NO_MATCH,232.0,True,False,False,True,False,1.0,['306198106'],
93a0967b0-051e-f20e-296f-c57f0a120d7d,0.0,,,,,[],,276056210,EST,YU60562--10-99%,NO_MATCH,11572.0,True,False,False,True,False,1.0,['276056210'],
f404c81f5-51df-4dc3-2b7d-5ce38dffe9f5,0.0,,,,,[],,296109612,,61096-12-99%,NO_MATCH,3711.0,True,False,False,True,False,1.0,['296109612'],
68d00aa92-2dac-debe-e55f-fe3aa85a3d5b,0.0,,,,,[],,926197768,,TIELONG61977-68-96%,NO_MATCH,8730.0,True,False,False,True,False,1.0,['926197768'],
0b2a9fb9b-b040-91c7-f149-b99bc809aa2e,0.0,,,,,[],,18555669,,MINPUYU55566-9-99%,NO_MATCH,4100.0,True,False,False,True,False,1.0,['18555669'],
b48ed7dde-e028-95c7-7c17-8cfc87fbbb92,1.0,477001700,HKG,COSCOPIRAEUS,9484364,['CARGO'],COSCO PIRAEUS MARITIME,477001700,HKG,COSCO PIRAEUS,SEVERAL_FIELDS,9344152.0,False,False,True,False,False,1.0,['477001700'],
f66bb2775-596e-dd98-75f5-a68ac3c34824,0.0,,,,,[],,615010011,COG,MINLIANYU61501-1190%,NO_MATCH,534.0,True,False,False,True,False,1.0,['615010011'],
967d72cbc-c91a-890f-cbb5-93fef3c92f93,0.0,,,,,[],,123030034,,64187-34--97%,NO_MATCH,2031.0,True,False,False,True,False,1.0,['123030034'],
b65e61b34-4c95-33b8-6850-8b59c68275b8,0.0,,,,,[],,255803480,PRT,MSC RIDA VIII,NO_MATCH,6609940.0,True,False,False,True,False,1.0,['255803480'],
2c4cc9a68-812a-7492-681d-feec75031a4d,0.0,,,,,[],,809805528,,NET98055--28--72%,NO_MATCH,3060.0,True,False,False,True,False,1.0,['809805528'],
e47f4b243-395e-afab-dbdd-0186d74f95b2,0.0,,,,,[],,477521800,HKG,SITC KAOHSIUNG,NO_MATCH,4163243.0,True,False,False,True,False,1.0,['477521800'],
f80f6581d-d99a-2327-7c33-dcf2b1640201,4.0,312274000,BLZ,DING SHIN NO.98,9187588,['BUNKER_OR_TANKER'],ELITE VISION,312274000,BLZ,DING SHIN NO.98,SEVERAL_FIELDS,2075613.0,False,False,False,False,False,4.0,"['312274000', '352561000', '353711000', '574001720']",
dedeb4c2e-ec2e-669b-912e-9037e8413b6d,0.0,,,,,[],,296046310,,YU60463---10-99%,NO_MATCH,1984.0,True,False,False,True,False,1.0,['296046310'],
22d84be25-584e-e234-67cc-50077eaeb9bb,1.0,256300000,MLT,CMACGMTANCREDI,9436355,['CARGO'],TEUCARRIER NO 2,256300000,MLT,CMA CGM TANCREDI,SEVERAL_FIELDS,10297763.0,False,False,True,False,False,1.0,['256300000'],
0cc18ea08-84db-d759-974f-51c50520d9cf,0.0,,,,,[],,220227307,DNK,02273-7-50%,NO_MATCH,432.0,True,False,False,True,False,1.0,['220227307'],
7f857ce82-296b-ccb8-57bd-63093c4e317c,0.0,,,,,[],,477754900,HKG,SHANDONG VICTORY,NO_MATCH,4426442.0,True,False,False,True,False,1.0,['477754900'],
